playerID,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SlugPct,OBP,BABIP,salary
thomafr04,2001,CHA,20,68,8,15,3,0,4,10,0,0,10,12,2,0,0,1,0,0.221,0.441,0.316,0.208,9927000
thomafr04,2002,CHA,148,523,77,132,29,1,28,92,3,0,88,115,2,7,0,10,10,0.252,0.472,0.361,0.267,9927000
thomafr04,2003,CHA,153,546,87,146,35,0,42,105,0,0,100,115,4,12,0,4,11,0.267,0.562,0.39,0.265,5000000
thomafr04,2004,CHA,74,240,53,65,16,0,18,49,0,2,64,57,3,6,0,1,2,0.271,0.562,0.434,0.283,6000000
thomafr04,2005,CHA,34,105,19,23,3,0,12,26,0,0,16,31,0,0,0,3,2,0.219,0.59,0.315,0.169,8000000
thomafr04,2007,TOR,155,531,63,147,30,0,26,95,0,0,81,94,3,7,0,5,14,0.277,0.48,0.377,0.291,5560000
thomafr04,2008,TOR,16,60,7,10,1,0,3,11,0,0,11,13,0,1,0,0,3,0.167,0.333,0.306,0.159,12560000
thomeji01,2000,CLE,158,557,106,150,33,1,37,106,1,0,118,171,4,4,0,5,8,0.269,0.531,0.398,0.319,8175000
thomeji01,2001,CLE,156,526,101,153,26,1,49,124,0,1,111,185,14,4,0,3,9,0.291,0.624,0.416,0.353,7875000
thomeji01,2002,CLE,147,480,101,146,19,2,52,118,1,2,122,139,18,5,0,6,5,0.304,0.677,0.445,0.319,8000000
thomeji01,2003,PHI,159,578,111,154,30,3,47,131,0,3,111,182,11,4,0,5,5,0.266,0.573,0.385,0.302,11166667
thomeji01,2004,PHI,143,508,97,139,28,1,42,105,0,2,104,144,26,2,0,4,10,0.274,0.581,0.396,0.298,12166667
thomeji01,2005,PHI,59,193,26,40,7,0,7,30,0,0,45,59,4,2,0,2,5,0.207,0.352,0.36,0.256,13166667
thomeji01,2006,CHA,143,490,108,141,26,0,42,109,0,0,107,147,12,6,0,7,4,0.288,0.598,0.416,0.321,14166667
thomeji01,2007,CHA,130,432,79,119,19,0,35,96,0,1,95,134,11,6,0,3,10,0.275,0.562,0.41,0.316,14833333
thomeji01,2008,CHA,149,503,93,123,28,0,34,90,1,0,91,147,9,4,0,4,17,0.245,0.503,0.362,0.273,15666666
thomeji01,2009,CHA,107,345,55,86,15,0,23,74,0,0,69,116,3,0,0,3,8,0.249,0.493,0.372,0.301,13000000
thomeji01,2010,MIN,108,276,48,78,16,2,25,59,0,0,60,82,4,2,0,2,8,0.283,0.627,0.412,0.31,1500000
thomeji01,2011,MIN,71,206,21,50,12,0,12,40,0,0,35,69,3,0,0,1,5,0.243,0.476,0.351,0.302,3000000
thomeji01,2012,PHI,30,62,9,15,2,0,5,15,0,0,8,21,1,1,0,0,2,0.242,0.516,0.338,0.278,1250000
thompbr01,2009,SLN,32,12,0,1,0,0,0,0,0,0,0,7,0,0,2,0,0,0.083,0.083,0.083,0.2,650000
thomsjo01,2002,COL,21,34,2,6,0,0,0,2,0,0,2,12,0,0,3,1,0,0.176,0.176,0.216,0.261,1100000
thomsjo01,2004,ATL,33,66,3,13,1,0,0,4,0,0,0,24,0,0,10,0,2,0.197,0.212,0.197,0.31,2250000
thomsjo01,2005,ATL,17,25,2,5,2,0,0,2,0,0,2,12,0,0,9,0,0,0.2,0.28,0.259,0.385,4250000
thomsjo01,2006,ATL,18,30,1,8,2,0,0,4,0,0,0,10,0,0,2,0,0,0.267,0.333,0.267,0.4,4750000
tomkobr01,2002,SDN,32,66,2,12,2,0,0,6,0,0,1,20,0,0,7,0,2,0.182,0.212,0.194,0.261,1100000
tomkobr01,2003,SLN,35,63,4,18,1,0,0,9,0,1,4,15,0,0,11,0,1,0.286,0.302,0.328,0.375,3300000
tomkobr01,2004,SFN,33,62,3,7,1,0,0,0,0,0,2,27,0,0,13,0,1,0.113,0.129,0.141,0.2,1200000
tomkobr01,2005,SFN,33,55,3,9,1,0,0,5,0,0,2,22,0,0,10,0,0,0.164,0.182,0.193,0.273,2650000
tomkobr01,2006,LAN,45,25,2,3,0,0,0,0,0,0,1,13,0,0,5,0,0,0.12,0.12,0.154,0.25,3600000
torrean02,2011,SFN,112,348,50,77,24,1,4,19,19,6,42,95,0,4,4,0,3,0.221,0.33,0.312,0.293,2200000
torrean02,2012,NYN,132,374,47,86,17,7,3,35,13,5,52,90,2,3,1,2,9,0.23,0.337,0.327,0.293,2700000
torrean02,2013,SFN,103,272,33,68,17,1,2,21,4,3,22,61,1,0,2,4,7,0.25,0.342,0.302,0.31,1500000
torresa01,2006,PIT,94,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.2,0.2,0.2,0.5,1525000
torreyo01,2005,SFN,34,93,18,21,8,0,1,7,1,0,9,25,1,1,2,0,3,0.226,0.344,0.301,0.299,715000
torreyo01,2006,COL,65,223,23,55,16,3,7,43,4,3,11,49,1,4,2,1,7,0.247,0.439,0.293,0.286,850000
torreyo01,2007,COL,113,396,47,101,22,1,8,47,2,1,34,73,1,6,6,1,19,0.255,0.376,0.323,0.294,1075000
torreyo01,2008,COL,70,236,19,58,17,0,6,31,0,4,12,44,0,5,5,3,10,0.246,0.394,0.293,0.275,3000000
torreyo01,2009,COL,64,213,27,62,11,1,2,31,1,1,21,42,5,1,3,4,4,0.291,0.38,0.351,0.347,3750000
torreyo01,2010,SDN,95,325,31,88,14,0,7,37,7,5,33,67,2,3,1,1,12,0.271,0.378,0.343,0.321,750000
torreyo01,2011,TEX,113,396,40,108,27,1,7,37,0,2,20,65,0,0,1,2,11,0.273,0.399,0.306,0.31,3000000
torreyo01,2012,TEX,49,161,16,38,8,0,3,12,1,1,14,31,0,2,3,2,2,0.236,0.342,0.302,0.271,3250000
towerjo01,2006,TOR,15,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.2,0.2,0.25,2300000
trachst01,2000,TBA,23,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0.25,0.4,0.333,1000000
trachst01,2001,NYN,28,56,2,9,1,0,0,2,0,0,0,13,0,0,5,0,0,0.161,0.179,0.161,0.209,3000000
trachst01,2002,NYN,31,46,4,5,0,1,0,4,0,0,1,19,0,0,9,0,2,0.109,0.152,0.128,0.185,4300000
trachst01,2003,NYN,36,58,3,11,2,0,0,4,0,0,2,16,0,0,11,1,1,0.19,0.224,0.213,0.256,3000000
trachst01,2004,NYN,35,59,6,11,1,0,0,5,0,0,1,17,0,0,11,0,1,0.186,0.203,0.2,0.262,5000000
trachst01,2005,NYN,6,15,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0.067,0.067,0.067,0.125,6782500
trachst01,2006,NYN,30,50,4,7,1,0,1,2,0,0,4,13,0,1,4,0,0,0.14,0.22,0.218,0.167,2500000
tracych01,2007,ARI,76,227,30,60,18,2,7,35,0,0,29,43,4,1,0,3,8,0.264,0.454,0.346,0.294,3000000
tracych01,2008,ARI,88,273,25,73,16,0,8,39,0,0,16,49,2,1,0,2,5,0.267,0.414,0.308,0.298,4000000
tracych01,2009,ARI,98,257,29,61,15,0,8,39,1,0,26,38,7,1,0,4,3,0.237,0.389,0.306,0.247,5000000
tracych01,2010,CHN,28,44,6,11,2,0,0,5,0,0,5,15,0,0,0,0,0,0.25,0.295,0.327,0.379,900000
tracych01,2012,WAS,73,93,7,25,7,0,3,14,0,0,10,15,3,1,0,1,1,0.269,0.441,0.343,0.289,750000
tracych01,2013,WAS,92,129,6,26,4,0,4,11,0,2,7,25,0,0,0,0,2,0.202,0.326,0.243,0.22,1000000
trammbu01,2002,SDN,133,403,54,98,16,1,17,56,1,3,53,71,2,3,3,3,6,0.243,0.414,0.333,0.255,1500000
trammbu01,2003,NYA,22,55,4,11,5,0,0,5,0,0,6,10,0,0,0,0,1,0.2,0.291,0.279,0.244,2500000
treanma01,2008,FLO,65,206,18,49,7,0,2,23,1,0,18,53,1,3,5,2,2,0.238,0.301,0.306,0.307,705000
treanma01,2011,KCA,65,186,24,42,6,0,3,21,2,2,33,49,0,4,5,2,3,0.226,0.306,0.351,0.287,850000
treanma01,2012,LAN,36,103,11,18,3,1,2,10,1,1,14,29,2,2,1,2,2,0.175,0.282,0.281,0.216,850000
troutmi01,2013,LAA,157,589,109,190,39,9,27,97,33,7,110,136,10,9,0,8,8,0.323,0.557,0.432,0.376,510000
trumbma01,2013,LAA,159,620,85,145,30,2,34,100,5,2,54,184,6,0,0,4,18,0.234,0.453,0.294,0.273,540000
tuckemi01,2000,CIN,148,270,55,72,13,4,15,36,13,6,44,64,1,7,0,2,6,0.267,0.511,0.381,0.295,1700000
tuckemi01,2001,CIN,86,231,31,56,10,1,7,30,12,5,23,55,1,1,5,5,4,0.242,0.385,0.308,0.282,1800000
tuckemi01,2002,KCA,144,475,65,118,27,6,12,56,23,9,56,105,1,3,7,2,5,0.248,0.406,0.33,0.294,2250000
tuckemi01,2003,KCA,104,389,61,102,20,5,13,55,8,10,39,88,3,2,6,2,8,0.262,0.44,0.331,0.307,2750000
tuckemi01,2004,SFN,140,464,77,119,21,6,13,62,5,2,70,106,3,2,6,5,5,0.256,0.412,0.353,0.303,1500000
tuckemi01,2005,SFN,104,250,32,60,16,1,5,33,4,0,28,48,3,2,2,4,6,0.24,0.372,0.317,0.274,2000000
tulowtr01,2008,COL,101,377,48,99,24,2,8,46,1,6,38,56,5,2,2,2,16,0.263,0.401,0.332,0.289,750000
tulowtr01,2009,COL,151,543,101,161,25,9,32,92,20,11,73,112,4,3,0,9,20,0.297,0.552,0.377,0.316,1000000
tulowtr01,2010,COL,122,470,89,148,32,3,27,95,11,2,48,78,4,5,1,5,17,0.315,0.568,0.381,0.327,3500000
tulowtr01,2011,COL,143,537,81,162,36,2,30,105,9,3,59,79,12,4,1,5,16,0.302,0.544,0.372,0.305,5500000
tulowtr01,2012,COL,47,181,33,52,8,2,8,27,2,2,19,19,1,2,0,1,7,0.287,0.486,0.36,0.284,8250000
tulowtr01,2013,COL,126,446,72,139,27,0,25,82,1,0,57,85,5,4,0,5,9,0.312,0.54,0.391,0.334,10000000
turneja01,2013,MIA,20,35,0,3,0,1,0,0,0,0,0,16,0,0,3,0,2,0.086,0.143,0.086,0.158,2150000
turneju01,2013,NYN,86,200,12,56,13,1,2,16,0,1,11,34,1,1,1,1,6,0.28,0.385,0.319,0.327,504547
ugglada01,2009,FLO,158,564,84,137,27,1,31,90,2,1,92,150,4,7,1,4,10,0.243,0.459,0.354,0.274,5350000
ugglada01,2010,FLO,159,589,100,169,31,0,33,105,4,1,78,149,2,2,0,5,9,0.287,0.508,0.369,0.33,7800000
ugglada01,2011,ATL,161,600,88,140,22,1,36,82,1,3,62,156,2,7,0,3,9,0.233,0.453,0.311,0.253,9146942
ugglada01,2012,ATL,154,523,86,115,29,0,19,78,4,3,94,168,5,10,0,3,8,0.22,0.384,0.348,0.283,13146942
ugglada01,2013,ATL,136,448,60,80,10,3,22,55,2,0,77,171,2,9,0,3,7,0.179,0.362,0.309,0.225,13146942
uptonbj01,2010,TBA,154,536,89,127,38,4,18,62,42,9,67,164,1,2,1,4,13,0.237,0.424,0.322,0.304,3000000
uptonbj01,2011,TBA,153,560,82,136,27,4,23,81,36,12,71,161,4,4,2,3,16,0.243,0.429,0.331,0.298,4825000
uptonbj01,2012,TBA,146,573,79,141,29,3,28,78,31,6,45,169,0,1,4,8,13,0.246,0.454,0.298,0.294,7000000
uptonbj01,2013,ATL,126,391,30,72,14,0,9,26,12,5,44,151,2,3,1,6,7,0.184,0.289,0.268,0.266,13050000
uptonju01,2010,ARI,133,495,73,135,27,3,17,69,18,8,64,152,5,4,1,7,20,0.273,0.442,0.356,0.354,708333
uptonju01,2011,ARI,159,592,105,171,39,5,31,88,21,9,59,126,9,19,0,4,8,0.289,0.529,0.369,0.319,4458333
uptonju01,2012,ARI,150,554,107,155,24,4,17,67,18,8,63,121,5,5,0,6,7,0.28,0.43,0.355,0.327,6958333
uptonju01,2013,ATL,149,558,94,147,27,2,27,70,8,1,75,161,4,5,1,4,12,0.263,0.464,0.354,0.321,9958333
uribeju01,2005,CHA,146,481,58,121,23,3,16,71,4,6,34,77,0,4,11,10,7,0.252,0.412,0.301,0.264,2150000
uribeju01,2006,CHA,132,463,53,109,28,2,21,71,1,1,13,82,1,3,9,7,10,0.235,0.441,0.257,0.24,3150000
uribeju01,2007,CHA,150,513,55,120,18,2,20,68,1,9,34,112,2,4,7,5,6,0.234,0.394,0.284,0.259,4150000
uribeju01,2008,CHA,110,324,38,80,22,1,7,40,1,3,22,64,0,1,5,1,5,0.247,0.386,0.296,0.287,4500000
uribeju01,2009,SFN,122,398,50,115,26,4,16,55,3,1,25,82,2,1,3,5,7,0.289,0.495,0.329,0.325,1000000
uribeju01,2010,SFN,148,521,64,129,24,2,24,85,1,2,45,92,6,4,0,5,20,0.248,0.44,0.31,0.256,3250000
uribeju01,2011,LAN,77,270,21,55,12,0,4,28,2,0,17,60,2,6,0,2,12,0.204,0.293,0.264,0.245,5295910
uribeju01,2012,LAN,66,162,15,31,9,0,2,17,0,1,13,37,0,2,1,1,6,0.191,0.284,0.258,0.234,8295910
uribeju01,2013,LAN,132,388,47,108,22,2,12,50,5,0,30,81,3,2,3,3,12,0.278,0.438,0.331,0.322,7295911
utleych01,2008,PHI,159,607,113,177,41,4,33,104,14,2,64,104,14,27,1,8,9,0.292,0.535,0.38,0.301,7785714
utleych01,2009,PHI,156,571,112,161,28,4,31,93,23,0,88,110,3,24,0,4,5,0.282,0.508,0.397,0.3,11285714
utleych01,2010,PHI,115,425,75,117,20,2,16,65,13,2,63,63,3,18,0,5,4,0.275,0.445,0.387,0.288,15285714
utleych01,2011,PHI,103,398,54,103,21,6,11,44,14,0,39,47,4,14,1,2,3,0.259,0.425,0.344,0.269,15285714
utleych01,2012,PHI,83,301,48,77,15,2,11,45,11,1,43,43,7,12,0,6,4,0.256,0.429,0.365,0.261,15285714
utleych01,2013,PHI,131,476,73,135,25,6,18,69,8,3,45,79,4,5,0,5,12,0.284,0.475,0.348,0.305,15285714
valbulu01,2013,CHN,108,331,34,72,15,1,12,37,1,4,53,63,4,4,1,2,4,0.218,0.378,0.331,0.233,930000
valdeis01,2000,CHN,13,14,1,4,2,0,0,2,0,0,1,3,0,0,5,0,0,0.286,0.429,0.333,0.364,5737500
valdeis01,2001,ANA,27,5,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0.2,0.2,0.2,0.333,2500000
valdeis01,2004,SDN,23,35,4,6,3,0,0,5,0,0,2,9,0,0,3,1,1,0.171,0.257,0.211,0.222,800000
valdeis01,2005,FLO,14,13,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0.154,0.154,0.154,0.182,1500000
valdewi01,2011,PHI,99,273,39,68,14,4,1,30,3,3,18,41,3,0,7,2,13,0.249,0.341,0.294,0.288,560000
valdewi01,2012,CIN,77,194,15,40,4,0,0,15,3,1,8,36,0,0,5,1,4,0.206,0.227,0.236,0.252,930000
valenda01,2012,MIN,34,126,13,25,6,1,2,17,0,1,3,32,0,0,0,3,5,0.198,0.31,0.212,0.242,515000
valenja01,2006,CIN,92,186,24,50,6,1,8,27,0,0,13,29,3,0,0,2,5,0.269,0.441,0.313,0.278,1150000
valenja01,2007,CIN,97,243,19,67,21,0,2,34,0,0,19,25,2,1,0,2,7,0.276,0.387,0.328,0.298,1250000
valenjo02,2000,BOS,10,35,6,9,1,0,2,2,0,1,2,5,0,0,1,0,1,0.257,0.457,0.297,0.25,6350000
valenjo02,2001,BOS,20,60,8,12,2,0,1,5,0,0,9,8,0,1,0,0,4,0.2,0.283,0.314,0.216,6350000
valenjo02,2002,NYN,114,208,18,50,15,0,3,30,0,0,22,37,0,10,0,2,6,0.24,0.356,0.339,0.276,550000
valenjo03,2000,CHA,144,568,107,155,37,6,25,92,19,2,59,106,1,4,13,4,11,0.273,0.491,0.343,0.295,1320000
valenjo03,2001,CHA,124,438,74,113,22,2,28,68,9,6,50,114,2,3,8,3,7,0.258,0.509,0.336,0.284,5166667
valenjo03,2002,CHA,135,474,70,118,26,4,25,75,3,3,43,99,2,2,3,5,9,0.249,0.479,0.311,0.262,5000000
valenjo03,2003,CHA,144,503,79,119,26,2,28,74,8,3,54,114,4,3,7,2,6,0.237,0.463,0.313,0.251,5000000
valenjo03,2004,CHA,125,450,73,97,20,3,30,70,8,6,43,139,4,3,6,2,5,0.216,0.473,0.287,0.237,5000000
valenjo03,2005,LAN,56,147,17,25,4,2,2,14,3,1,31,38,2,4,0,2,2,0.17,0.265,0.326,0.211,3500000
valenjo03,2006,NYN,137,384,56,104,24,3,18,62,6,2,37,71,5,0,5,6,5,0.271,0.49,0.33,0.286,912500
valenjo03,2007,NYN,51,166,18,40,11,1,3,18,2,1,15,28,4,0,1,1,5,0.241,0.373,0.302,0.272,3800000
vandejo02,2000,PIT,134,384,74,115,29,0,24,94,11,2,72,92,5,2,0,3,7,0.299,0.562,0.41,0.336,875000
vandejo02,2001,PIT,97,313,39,87,22,3,11,50,7,4,42,84,6,1,0,4,7,0.278,0.473,0.361,0.342,1850000
vandejo02,2002,NYA,84,219,30,57,17,1,6,20,1,1,23,58,3,0,0,3,7,0.26,0.429,0.327,0.323,1850000
vandejo02,2003,MIL,117,327,50,84,25,1,14,45,1,2,46,104,3,1,0,0,5,0.257,0.468,0.35,0.335,550000
vanpoto01,2001,CHN,59,7,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.286,0.286,0.286,0.5,850000
vargacl01,2006,ARI,31,51,1,5,3,0,0,4,0,0,0,11,0,0,9,0,3,0.098,0.157,0.098,0.125,1275000
vargacl01,2007,MIL,29,38,1,5,1,0,0,0,0,0,0,10,0,0,5,0,0,0.132,0.158,0.132,0.179,2500000
varitja01,2001,BOS,51,174,19,51,11,1,7,25,0,0,21,35,3,1,1,1,6,0.293,0.489,0.371,0.331,1800000
varitja01,2002,BOS,132,467,58,124,27,1,10,61,4,3,41,95,3,7,1,3,13,0.266,0.392,0.332,0.312,3500000
varitja01,2003,BOS,142,451,63,123,31,1,25,85,3,2,51,106,8,7,5,7,10,0.273,0.512,0.351,0.3,4700000
varitja01,2004,BOS,137,463,67,137,30,1,18,73,10,3,62,126,9,10,0,1,11,0.296,0.482,0.39,0.372,6900000
varitja01,2005,BOS,133,470,70,132,30,1,22,70,2,0,62,117,3,3,1,3,10,0.281,0.489,0.366,0.329,8000000
varitja01,2006,BOS,103,365,46,87,19,2,12,55,1,2,46,87,7,2,1,2,10,0.238,0.4,0.325,0.28,10000000
varitja01,2007,BOS,131,435,57,111,15,3,17,68,1,2,71,122,9,8,0,4,9,0.255,0.421,0.367,0.313,11000000
varitja01,2008,BOS,131,423,37,93,20,0,13,43,0,1,52,122,3,6,0,2,13,0.22,0.359,0.313,0.276,10442030
varitja01,2009,BOS,109,364,41,76,24,0,14,51,0,0,54,90,6,3,0,4,6,0.209,0.39,0.313,0.235,5000000
varitja01,2010,BOS,39,112,18,26,6,0,7,16,0,0,10,35,2,0,0,1,1,0.232,0.473,0.293,0.268,3000000
varitja01,2011,BOS,68,222,32,49,10,1,11,36,0,0,21,67,0,4,3,0,3,0.221,0.423,0.3,0.264,2000000
vaughgr01,2000,TBA,127,461,83,117,27,1,28,74,8,1,80,128,3,2,0,2,10,0.254,0.499,0.365,0.29,7097962
vaughgr01,2001,TBA,136,485,74,113,25,0,24,82,11,5,71,130,7,3,0,3,10,0.233,0.433,0.333,0.266,8250000
vaughgr01,2002,TBA,69,251,28,41,10,2,8,29,3,2,41,82,1,3,0,2,5,0.163,0.315,0.286,0.202,8750000
vaughmo01,2000,ANA,161,614,93,167,31,0,36,117,2,0,79,181,11,14,0,5,14,0.272,0.498,0.365,0.326,11166667
vaughmo01,2002,NYN,139,487,67,126,18,0,26,72,0,1,59,145,6,10,0,2,15,0.259,0.456,0.349,0.314,12166667
vaughmo01,2003,NYN,27,79,10,15,2,0,3,15,0,0,14,22,2,2,0,1,2,0.19,0.329,0.323,0.218,17166667
vazquja01,2001,MON,32,62,5,16,2,0,0,1,0,0,2,11,0,1,16,1,1,0.258,0.29,0.288,0.308,2000000
vazquja01,2002,MON,34,73,7,13,0,0,0,4,0,1,3,9,0,0,10,0,2,0.178,0.178,0.211,0.203,4725000
vazquja01,2003,MON,34,65,5,10,0,1,0,6,0,0,2,8,0,0,12,0,0,0.154,0.185,0.179,0.175,6000000
vazquja01,2004,NYA,32,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.25,0.5,0.25,0.25,9000000
vazquja01,2005,ARI,33,63,2,15,1,0,1,2,0,0,3,10,0,0,6,0,0,0.238,0.302,0.273,0.269,11000000
vazquja01,2009,ATL,37,68,6,12,3,0,0,3,0,0,3,14,0,0,20,0,0,0.176,0.221,0.211,0.222,11500000
vazquja01,2011,FLO,34,56,5,10,1,0,0,2,0,0,2,10,0,0,9,0,1,0.179,0.196,0.207,0.217,7000000
vazqura01,2005,BOS,27,61,6,12,2,0,0,4,0,0,3,14,0,0,2,0,0,0.197,0.23,0.234,0.255,700000
vazqura01,2006,CLE,34,67,11,14,2,0,1,8,0,0,6,18,0,0,2,2,3,0.209,0.284,0.267,0.26,700000
vazqura01,2008,TEX,105,300,44,87,18,3,6,40,0,1,38,66,3,0,5,4,4,0.29,0.43,0.365,0.349,810000
vazqura01,2009,PIT,101,204,17,47,7,0,1,16,1,0,31,47,4,2,0,2,2,0.23,0.279,0.335,0.291,1875000
velarra01,2000,OAK,122,485,82,135,23,0,12,41,9,3,54,95,0,3,3,1,15,0.278,0.4,0.354,0.325,3050000
velarra01,2001,TEX,78,296,46,88,16,2,9,31,4,2,29,73,0,5,3,1,8,0.297,0.456,0.369,0.367,3150000
velarra01,2002,OAK,56,133,22,30,8,0,2,8,3,0,15,32,1,5,1,1,4,0.226,0.331,0.325,0.28,1000000
venabwi01,2012,SDN,148,417,62,110,26,8,9,45,24,6,41,94,2,5,5,2,2,0.264,0.429,0.335,0.32,1475000
venabwi01,2013,SDN,151,481,64,129,22,8,22,53,22,6,29,118,4,2,2,1,6,0.268,0.484,0.312,0.313,2675000
venturo01,2000,NYN,141,469,61,109,23,1,24,84,3,5,75,91,12,2,1,4,14,0.232,0.439,0.338,0.237,8000000
venturo01,2001,NYN,142,456,70,108,20,0,21,61,2,5,88,101,10,1,0,4,13,0.237,0.419,0.359,0.257,8000000
venturo01,2002,NYA,141,465,68,115,17,0,27,93,3,1,90,101,9,2,0,5,14,0.247,0.458,0.368,0.257,8500000
venturo01,2003,NYA,89,283,31,71,13,0,9,42,0,0,40,62,2,0,3,0,8,0.251,0.392,0.344,0.292,5000000
venturo01,2004,LAN,102,152,19,37,3,0,5,28,0,0,22,31,1,0,0,1,3,0.243,0.362,0.337,0.274,1200000
verasqu01,2000,ATL,84,298,56,92,15,0,5,37,25,12,51,50,0,5,6,4,8,0.309,0.409,0.413,0.352,3000000
verasqu01,2001,ATL,71,258,39,65,14,2,3,25,7,4,24,52,1,7,4,2,4,0.252,0.357,0.33,0.302,3900000
vicieda01,2011,CHA,29,102,11,26,3,0,1,6,1,0,9,23,0,2,0,0,4,0.255,0.314,0.327,0.321,2250000
vicieda01,2012,CHA,147,505,64,129,18,1,25,78,0,2,28,120,0,6,0,4,18,0.255,0.444,0.3,0.286,2500000
vicieda01,2013,CHA,124,441,43,117,23,3,14,56,0,0,24,98,0,3,0,5,11,0.265,0.426,0.304,0.308,2800000
victosh01,2009,PHI,156,620,102,181,39,13,10,62,25,8,60,71,1,6,4,4,5,0.292,0.445,0.358,0.315,3125000
victosh01,2010,PHI,147,587,84,152,26,10,18,69,34,6,53,79,5,7,0,1,6,0.259,0.429,0.327,0.273,5000000
victosh01,2011,PHI,132,519,95,145,27,16,17,61,19,3,55,63,1,6,6,0,4,0.279,0.491,0.355,0.292,7500000
victosh01,2012,PHI,101,387,46,101,17,5,9,40,24,4,35,49,1,2,5,2,4,0.261,0.401,0.324,0.278,9500000
victosh01,2013,BOS,122,477,82,140,26,2,15,61,21,3,25,75,0,18,10,2,5,0.294,0.451,0.351,0.321,13000000
vidrojo01,2001,MON,124,486,82,155,34,1,15,59,4,1,31,49,2,10,2,2,18,0.319,0.486,0.371,0.33,2500000
vidrojo01,2002,MON,152,604,103,190,43,3,19,96,2,1,60,70,1,3,11,3,12,0.315,0.49,0.378,0.33,4000000
vidrojo01,2003,MON,144,509,77,158,36,0,15,65,3,2,69,50,6,7,2,5,16,0.31,0.47,0.397,0.318,5500000
vidrojo01,2004,MON,110,412,51,121,24,0,14,60,3,1,49,43,7,0,4,2,14,0.294,0.454,0.367,0.3,7000000
vidrojo01,2005,WAS,87,309,38,85,21,2,7,32,0,0,31,30,3,1,2,4,9,0.275,0.424,0.339,0.283,7000000
vidrojo01,2006,WAS,126,463,52,134,26,1,7,47,1,0,41,48,3,3,0,4,16,0.289,0.395,0.348,0.308,7000000
vidrojo01,2007,SEA,147,548,78,172,26,0,6,59,0,0,63,57,5,1,5,8,21,0.314,0.394,0.381,0.337,7500000
vidrojo01,2008,SEA,85,308,28,72,11,0,7,45,2,1,18,36,2,0,2,2,5,0.234,0.338,0.274,0.243,8500000
villaca01,2013,CHN,47,32,2,5,0,0,0,1,0,0,0,15,0,0,2,0,0,0.156,0.156,0.156,0.294,5000000
villaos01,2007,ATL,51,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25,0.25,0.25,0.333,925000
villoro01,2000,CIN,35,43,2,7,1,0,0,4,0,0,0,9,0,0,2,0,1,0.163,0.186,0.163,0.206,1600000
villoro01,2002,PIT,45,16,1,4,0,1,0,1,0,0,0,3,0,0,0,0,0,0.25,0.375,0.25,0.308,900000
vinafe01,2000,SLN,123,487,81,146,24,6,4,31,10,8,36,36,0,28,2,1,5,0.3,0.398,0.38,0.317,2300000
vinafe01,2001,SLN,154,631,95,191,30,8,9,56,17,7,32,35,3,22,3,2,7,0.303,0.418,0.357,0.309,4333333
vinafe01,2002,SLN,150,622,75,168,29,5,1,54,17,11,44,36,2,18,1,7,11,0.27,0.338,0.333,0.282,4333333
vinafe01,2003,SLN,61,259,35,65,14,4,4,23,4,4,11,24,0,11,3,1,5,0.251,0.382,0.309,0.263,5333333
vinafe01,2004,DET,29,115,21,26,5,0,0,7,2,1,9,9,0,5,1,1,6,0.226,0.27,0.308,0.243,3000000
vizcajo01,2000,LAN,40,93,9,19,2,1,0,4,1,0,10,15,3,1,2,0,3,0.204,0.247,0.288,0.244,3500000
vizcajo01,2001,HOU,107,256,38,71,8,3,1,14,3,2,15,33,0,2,9,0,6,0.277,0.344,0.322,0.315,1500000
vizcajo01,2002,HOU,125,406,53,123,19,2,5,37,3,5,24,40,2,1,5,2,5,0.303,0.397,0.342,0.325,1700000
vizcajo01,2003,HOU,91,189,14,47,7,3,3,26,0,1,8,22,3,1,4,1,5,0.249,0.365,0.281,0.267,2000000
vizcajo01,2004,HOU,138,358,34,98,21,3,3,33,1,1,20,39,5,0,5,2,8,0.274,0.374,0.311,0.299,1200000
vizcajo01,2005,HOU,98,187,15,46,10,2,1,23,2,0,15,40,4,0,1,2,2,0.246,0.337,0.299,0.304,1250000
vizcajo01,2006,SFN,64,119,16,25,3,0,1,5,0,2,16,10,3,0,1,0,3,0.21,0.261,0.304,0.222,1226158
vizquom01,2000,CLE,156,613,101,176,27,3,7,66,22,10,87,72,0,5,7,5,13,0.287,0.375,0.377,0.314,3000000
vizquom01,2001,CLE,155,611,84,156,26,8,2,50,13,9,61,72,0,2,15,4,14,0.255,0.334,0.323,0.285,3000000
vizquom01,2002,CLE,151,582,85,160,31,5,14,72,18,10,56,64,3,8,7,10,7,0.275,0.418,0.341,0.284,4500000
